delivery_id,from_zone,to_zone,time_slot,traffic,weather,weight_kg,distance_km,actual_time_min
c6874c87,ZoneA,ZoneD,Morning,High,Clear,10,10,28.33
ef7a45af,ZoneA,ZoneD,Morning,High,Clear,10,20,48.0
ce1f9bae,ZoneA,ZoneD,Morning,High,Clear,10,30,88.66
c7757298,ZoneA,ZoneD,Morning,High,Clear,10,40,95.06
6fc89b43,ZoneA,ZoneD,Morning,High,Clear,10,50,166.39
a647ae65,ZoneA,ZoneD,Morning,High,Clear,15,2,6.16
03ef825b,ZoneA,ZoneD,Morning,High,Clear,15,10,27.08
cbbba724,ZoneA,ZoneD,Morning,High,Clear,15,20,65.48
b7f65bed,ZoneA,ZoneD,Morning,High,Clear,15,30,95.75
e9bb8752,ZoneA,ZoneD,Morning,High,Clear,15,40,128.55
4c52eb0c,ZoneA,ZoneD,Morning,High,Clear,15,50,142.87
e74c3ed7,ZoneA,ZoneD,Morning,High,Clear,20,2,6.53
edebf46b,ZoneA,ZoneD,Morning,High,Clear,20,10,30.61
d516390d,ZoneA,ZoneD,Morning,High,Clear,20,20,62.71
b056fb27,ZoneA,ZoneD,Morning,High,Clear,20,30,86.36
739c122d,ZoneA,ZoneD,Morning,High,Clear,20,40,110.42
9e8c6bf7,ZoneA,ZoneD,Morning,High,Clear,20,50,157.5
01d876bc,ZoneA,ZoneD,Morning,High,Rainy,1,2,5.96
134b46f1,ZoneA,ZoneD,Morning,High,Rainy,1,10,25.09
c6bc6dbb,ZoneA,ZoneD,Morning,High,Rainy,1,20,59.53
4dcf5793,ZoneA,ZoneD,Morning,High,Rainy,1,30,96.77
d54bbde4,ZoneA,ZoneD,Morning,High,Rainy,1,40,122.76
8b20d941,ZoneA,ZoneD,Morning,High,Rainy,1,50,167.89
1ce390e6,ZoneA,ZoneD,Morning,High,Rainy,5,2,6.07
ea8feb56,ZoneA,ZoneD,Morning,High,Rainy,5,10,30.91
8f8947d1,ZoneA,ZoneD,Morning,High,Rainy,5,20,66.65
6b689442,ZoneA,ZoneD,Morning,High,Rainy,5,30,107.11
3d167044,ZoneA,ZoneD,Morning,High,Rainy,5,40,133.82
75f80a58,ZoneA,ZoneD,Morning,High,Rainy,5,50,183.72
9ab23268,ZoneA,ZoneD,Morning,High,Rainy,10,2,6.81
a301dbd8,ZoneA,ZoneD,Morning,High,Rainy,10,10,43.04
512d24d3,ZoneA,ZoneD,Morning,High,Rainy,10,20,68.18
e6084c2d,ZoneA,ZoneD,Morning,High,Rainy,10,30,109.26
eacf5688,ZoneA,ZoneD,Morning,High,Rainy,10,40,127.23
b64de536,ZoneA,ZoneD,Morning,High,Rainy,10,50,175.5
29c9cfa7,ZoneA,ZoneD,Morning,High,Rainy,15,2,8.33
83940d13,ZoneA,ZoneD,Morning,High,Rainy,15,10,39.51
e8550d7d,ZoneA,ZoneD,Morning,High,Rainy,15,20,68.24
c27d558f,ZoneA,ZoneD,Morning,High,Rainy,15,30,107.77
6244c14a,ZoneA,ZoneD,Morning,High,Rainy,15,40,112.39
06874535,ZoneA,ZoneD,Morning,High,Rainy,15,50,213.42
517ba9a5,ZoneA,ZoneD,Morning,High,Rainy,20,2,7.49
27ab4f72,ZoneA,ZoneD,Morning,High,Rainy,20,10,35.76
bca6e3a0,ZoneA,ZoneD,Morning,High,Rainy,20,20,73.46
114c48df,ZoneA,ZoneD,Morning,High,Rainy,20,30,103.22
3c065591,ZoneA,ZoneD,Morning,High,Rainy,20,40,144.73
29d4fe5a,ZoneA,ZoneD,Morning,High,Rainy,20,50,162.78
03df9818,ZoneA,ZoneD,Morning,High,Foggy,1,2,7.3
691e44cf,ZoneA,ZoneD,Morning,High,Foggy,1,10,36.8
f7eaa092,ZoneA,ZoneD,Morning,High,Foggy,1,20,58.69
2c57173b,ZoneA,ZoneD,Morning,High,Foggy,1,30,104.33
70dda950,ZoneA,ZoneD,Morning,High,Foggy,1,40,154.06
19b6a938,ZoneA,ZoneD,Morning,High,Foggy,1,50,184.03
dd10a2a2,ZoneA,ZoneD,Morning,High,Foggy,5,2,7.46
a87e8fc7,ZoneA,ZoneD,Morning,High,Foggy,5,10,32.06
ed787bab,ZoneA,ZoneD,Morning,High,Foggy,5,20,73.64
5ce8b64f,ZoneA,ZoneD,Morning,High,Foggy,5,30,113.95
fbf70184,ZoneA,ZoneD,Morning,High,Foggy,5,40,136.18
9a82a636,ZoneA,ZoneD,Morning,High,Foggy,5,50,184.58
2dbb1bdb,ZoneA,ZoneD,Morning,High,Foggy,10,2,6.46
10f5851d,ZoneA,ZoneD,Morning,High,Foggy,10,10,37.52
dc5a36c0,ZoneA,ZoneD,Morning,High,Foggy,10,20,69.29
726f8139,ZoneA,ZoneD,Morning,High,Foggy,10,30,105.46
2b6c1884,ZoneA,ZoneD,Morning,High,Foggy,10,40,144.41
ee84f909,ZoneA,ZoneD,Morning,High,Foggy,10,50,199.99
7298c917,ZoneA,ZoneD,Morning,High,Foggy,15,2,8.07
bf8209cb,ZoneA,ZoneD,Morning,High,Foggy,15,10,39.09
1ffb0934,ZoneA,ZoneD,Morning,High,Foggy,15,20,90.03
d860d65d,ZoneA,ZoneD,Morning,High,Foggy,15,30,128.44
dc6fe168,ZoneA,ZoneD,Morning,High,Foggy,15,40,145.38
7e3d03de,ZoneA,ZoneD,Morning,High,Foggy,15,50,189.34
d809275d,ZoneA,ZoneD,Morning,High,Foggy,20,2,8.87
ac00b14b,ZoneA,ZoneD,Morning,High,Foggy,20,10,38.04
c9e35bad,ZoneA,ZoneD,Morning,High,Foggy,20,20,79.63
351625b4,ZoneA,ZoneD,Morning,High,Foggy,20,30,121.89
f349a73d,ZoneA,ZoneD,Morning,High,Foggy,20,40,157.14
c7df9885,ZoneA,ZoneD,Morning,High,Foggy,20,50,200.48
596de0e3,ZoneA,ZoneD,Afternoon,Low,Clear,1,2,3.93
c60db2fb,ZoneA,ZoneD,Afternoon,Low,Clear,1,10,18.36
9a4b2612,ZoneA,ZoneD,Afternoon,Low,Clear,1,20,43.26
d0c46bc1,ZoneA,ZoneD,Afternoon,Low,Clear,1,30,63.06
2fcad1bb,ZoneA,ZoneD,Afternoon,Low,Clear,1,40,54.52
63383fb5,ZoneA,ZoneD,Afternoon,Low,Clear,1,50,84.29
bb622f22,ZoneA,ZoneD,Afternoon,Low,Clear,5,2,3.77
bff01419,ZoneA,ZoneD,Afternoon,Low,Clear,5,10,20.82
538d8539,ZoneA,ZoneD,Afternoon,Low,Clear,5,20,36.31
254328b0,ZoneA,ZoneD,Afternoon,Low,Clear,5,30,56.52
ceff300e,ZoneA,ZoneD,Afternoon,Low,Clear,5,40,78.4
8e2770bd,ZoneA,ZoneD,Afternoon,Low,Clear,5,50,91.45
48251f95,ZoneA,ZoneD,Afternoon,Low,Clear,10,2,4.52
fecf7897,ZoneA,ZoneD,Afternoon,Low,Clear,10,10,21.44
08a3fbc9,ZoneA,ZoneD,Afternoon,Low,Clear,10,20,38.96
df2b1178,ZoneA,ZoneD,Afternoon,Low,Clear,10,30,55.51
3111396d,ZoneA,ZoneD,Afternoon,Low,Clear,10,40,70.48
9462bf54,ZoneA,ZoneD,Afternoon,Low,Clear,10,50,88.65
f6c81bdd,ZoneA,ZoneD,Afternoon,Low,Clear,15,2,3.37
117a3958,ZoneA,ZoneD,Afternoon,Low,Clear,15,10,20.84
a1553819,ZoneA,ZoneD,Afternoon,Low,Clear,15,20,38.44
38075dbf,ZoneA,ZoneD,Afternoon,Low,Clear,15,30,64.36
05c91cfd,ZoneA,ZoneD,Afternoon,Low,Clear,15,40,86.64
69e3d53b,ZoneA,ZoneD,Afternoon,Low,Clear,15,50,106.52
bd026ad4,ZoneA,ZoneD,Afternoon,Low,Clear,20,2,4.74
9288ac03,ZoneA,ZoneD,Afternoon,Low,Clear,20,10,25.55
9dbc7789,ZoneA,ZoneD,Afternoon,Low,Clear,20,20,37.45
7043043f,ZoneA,ZoneD,Afternoon,Low,Clear,20,30,63.13
ce002c1b,ZoneA,ZoneD,Afternoon,Low,Clear,20,40,99.61
32937754,ZoneA,ZoneD,Afternoon,Low,Clear,20,50,109.88
47f610f1,ZoneA,ZoneD,Afternoon,Low,Rainy,1,2,4.9
6490a79e,ZoneA,ZoneD,Afternoon,Low,Rainy,1,10,20.43
f619a32c,ZoneA,ZoneD,Afternoon,Low,Rainy,1,20,41.73
7d37b347,ZoneA,ZoneD,Afternoon,Low,Rainy,1,30,59.31
2af71781,ZoneA,ZoneD,Afternoon,Low,Rainy,1,40,80.29
6b12f95d,ZoneA,ZoneD,Afternoon,Low,Rainy,1,50,115.59
cd1cffa6,ZoneA,ZoneD,Afternoon,Low,Rainy,5,2,4.93
2ea40ce7,ZoneA,ZoneD,Afternoon,Low,Rainy,5,10,23.08
f68fcc35,ZoneA,ZoneD,Afternoon,Low,Rainy,5,20,47.58
0aba38d1,ZoneA,ZoneD,Afternoon,Low,Rainy,5,30,66.21
d140041b,ZoneA,ZoneD,Afternoon,Low,Rainy,5,40,82.34
050472ac,ZoneA,ZoneD,Afternoon,Low,Rainy,5,50,123.35
40e25e11,ZoneA,ZoneD,Afternoon,Low,Rainy,10,2,4.56
8857f52d,ZoneA,ZoneD,Afternoon,Low,Rainy,10,10,25.07
af66c66d,ZoneA,ZoneD,Afternoon,Low,Rainy,10,20,49.65
61c99676,ZoneA,ZoneD,Afternoon,Low,Rainy,10,30,65.41
f21bcd65,ZoneA,ZoneD,Afternoon,Low,Rainy,10,40,97.2
e63f0739,ZoneA,ZoneD,Afternoon,Low,Rainy,10,50,117.88
1a68b4e2,ZoneA,ZoneD,Afternoon,Low,Rainy,15,2,4.54
c4914c39,ZoneA,ZoneD,Afternoon,Low,Rainy,15,10,26.8
21df52b8,ZoneA,ZoneD,Afternoon,Low,Rainy,15,20,55.19
85f0bbaf,ZoneA,ZoneD,Afternoon,Low,Rainy,15,30,84.49
223eb105,ZoneA,ZoneD,Afternoon,Low,Rainy,15,40,104.81
f46cec83,ZoneA,ZoneD,Afternoon,Low,Rainy,15,50,121.31
9fb75dc9,ZoneA,ZoneD,Afternoon,Low,Rainy,20,2,5.4
5ea172ce,ZoneA,ZoneD,Afternoon,Low,Rainy,20,10,26.99
708a05e8,ZoneA,ZoneD,Afternoon,Low,Rainy,20,20,54.79
d27facb4,ZoneA,ZoneD,Afternoon,Low,Rainy,20,30,72.42
2e638371,ZoneA,ZoneD,Afternoon,Low,Rainy,20,40,91.46
023454bc,ZoneA,ZoneD,Afternoon,Low,Rainy,20,50,120.79
5d71844d,ZoneA,ZoneD,Afternoon,Low,Foggy,1,2,5.46
3d8e23a3,ZoneA,ZoneD,Afternoon,Low,Foggy,1,10,24.71
cbf633c0,ZoneA,ZoneD,Afternoon,Low,Foggy,1,20,45.66
b87ba72f,ZoneA,ZoneD,Afternoon,Low,Foggy,1,30,69.09
ac423bb0,ZoneA,ZoneD,Afternoon,Low,Foggy,1,40,95.83
53ddd02f,ZoneA,ZoneD,Afternoon,Low,Foggy,1,50,130.48
9377d109,ZoneA,ZoneD,Afternoon,Low,Foggy,5,2,4.62
463e34b3,ZoneA,ZoneD,Afternoon,Low,Foggy,5,10,23.67
a8fbb96e,ZoneA,ZoneD,Afternoon,Low,Foggy,5,20,42.87
461bc3b0,ZoneA,ZoneD,Afternoon,Low,Foggy,5,30,82.21
17025545,ZoneA,ZoneD,Afternoon,Low,Foggy,5,40,91.09
c1d61c20,ZoneA,ZoneD,Afternoon,Low,Foggy,5,50,111.44
e95bc950,ZoneA,ZoneD,Afternoon,Low,Foggy,10,2,5.32
c7243a77,ZoneA,ZoneD,Afternoon,Low,Foggy,10,10,23.9
960d72bb,ZoneA,ZoneD,Afternoon,Low,Foggy,10,20,48.91
44b50fe7,ZoneA,ZoneD,Afternoon,Low,Foggy,10,30,73.12
0d80a266,ZoneA,ZoneD,Afternoon,Low,Foggy,10,40,95.05
ad4f5ea2,ZoneA,ZoneD,Afternoon,Low,Foggy,10,50,132.44
33ad71fe,ZoneA,ZoneD,Afternoon,Low,Foggy,15,2,5.53
d908023d,ZoneA,ZoneD,Afternoon,Low,Foggy,15,10,30.34
87b0a53f,ZoneA,ZoneD,Afternoon,Low,Foggy,15,20,56.21
dc464cdf,ZoneA,ZoneD,Afternoon,Low,Foggy,15,30,80.25
b6a6b2a1,ZoneA,ZoneD,Afternoon,Low,Foggy,15,40,109.24
8fcf2024,ZoneA,ZoneD,Afternoon,Low,Foggy,15,50,114.96
983a49ed,ZoneA,ZoneD,Afternoon,Low,Foggy,20,2,5.91
e94d230e,ZoneA,ZoneD,Afternoon,Low,Foggy,20,10,25.75
f95f4c79,ZoneA,ZoneD,Afternoon,Low,Foggy,20,20,59.57
c86e963b,ZoneA,ZoneD,Afternoon,Low,Foggy,20,30,83.03
1130e79b,ZoneA,ZoneD,Afternoon,Low,Foggy,20,40,103.4
de87a7fe,ZoneA,ZoneD,Afternoon,Low,Foggy,20,50,127.56
9ff6e6d5,ZoneA,ZoneD,Afternoon,Medium,Clear,1,2,3.81
cbf39f41,ZoneA,ZoneD,Afternoon,Medium,Clear,1,10,19.37
47d37274,ZoneA,ZoneD,Afternoon,Medium,Clear,1,20,43.87
c1d93c62,ZoneA,ZoneD,Afternoon,Medium,Clear,1,30,61.94
3129d4e4,ZoneA,ZoneD,Afternoon,Medium,Clear,1,40,79.7
4d229547,ZoneA,ZoneD,Afternoon,Medium,Clear,1,50,104.76
ca2f5dc4,ZoneA,ZoneD,Afternoon,Medium,Clear,5,2,4.18
5ab9e625,ZoneA,ZoneD,Afternoon,Medium,Clear,5,10,20.22
dee15832,ZoneA,ZoneD,Afternoon,Medium,Clear,5,20,34.9
87838b7f,ZoneA,ZoneD,Afternoon,Medium,Clear,5,30,68.07
a802a424,ZoneA,ZoneD,Afternoon,Medium,Clear,5,40,78.2
95981944,ZoneA,ZoneD,Afternoon,Medium,Clear,5,50,96.7
49e04a56,ZoneA,ZoneD,Afternoon,Medium,Clear,10,2,4.55
5c1ca596,ZoneA,ZoneD,Afternoon,Medium,Clear,10,10,20.94
90c95b75,ZoneA,ZoneD,Afternoon,Medium,Clear,10,20,41.64
f62eb402,ZoneA,ZoneD,Afternoon,Medium,Clear,10,30,67.89
2b126094,ZoneA,ZoneD,Afternoon,Medium,Clear,10,40,74.77
505d5d8c,ZoneA,ZoneD,Afternoon,Medium,Clear,10,50,99.68
ad652523,ZoneA,ZoneD,Afternoon,Medium,Clear,15,2,3.96
7f01f221,ZoneA,ZoneD,Afternoon,Medium,Clear,15,10,20.0
54511418,ZoneA,ZoneD,Afternoon,Medium,Clear,15,20,44.2
bbae63f0,ZoneA,ZoneD,Afternoon,Medium,Clear,15,30,74.05
b28f5263,ZoneA,ZoneD,Afternoon,Medium,Clear,15,40,87.29
6372bb41,ZoneA,ZoneD,Afternoon,Medium,Clear,15,50,112.32
96bd0e42,ZoneA,ZoneD,Afternoon,Medium,Clear,20,2,4.77
52f6b735,ZoneA,ZoneD,Afternoon,Medium,Clear,20,10,24.44
ff6d0168,ZoneA,ZoneD,Afternoon,Medium,Clear,20,20,44.69
fe621f19,ZoneA,ZoneD,Afternoon,Medium,Clear,20,30,71.18
e561fb55,ZoneA,ZoneD,Afternoon,Medium,Clear,20,40,86.8
8d954944,ZoneA,ZoneD,Afternoon,Medium,Clear,20,50,123.83
1cd4c882,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,2,5.19
dfa34355,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,10,26.82
350e27f4,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,20,53.17
c8ee66df,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,30,84.09
37b78573,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,40,101.9
757e8661,ZoneA,ZoneD,Afternoon,Medium,Rainy,1,50,115.47
2678c37d,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,2,5.45
c2166565,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,10,23.72
8b36a93e,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,20,48.17
bf0816e6,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,30,81.72
4b69cf0a,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,40,94.73
eb148a6b,ZoneA,ZoneD,Afternoon,Medium,Rainy,5,50,108.31
35eca522,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,2,4.69
f3981ff5,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,10,24.65
91557585,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,20,50.32
3c416a98,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,30,75.19
de04c1fe,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,40,95.47
229adaf9,ZoneA,ZoneD,Afternoon,Medium,Rainy,10,50,126.55
5c5da08e,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,2,4.45
9aecc39b,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,10,28.66
e62c7a8a,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,20,57.4
a88218b3,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,30,86.85
240b4558,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,40,103.56
fe279373,ZoneA,ZoneD,Afternoon,Medium,Rainy,15,50,164.27
d2f8b440,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,2,5.9
1ecaab74,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,10,30.58
261b3896,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,20,54.74
a99fdb14,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,30,71.91
f7ec2443,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,40,115.09
320d6b09,ZoneA,ZoneD,Afternoon,Medium,Rainy,20,50,158.76
9ffe9802,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,2,5.64
248769bb,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,10,28.77
20e0122a,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,20,54.4
091d61c4,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,30,83.94
ff975b29,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,40,120.99
65aa441f,ZoneA,ZoneD,Afternoon,Medium,Foggy,1,50,127.98
5e8eda58,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,2,5.81
aac6a617,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,10,23.88
6369f39c,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,20,51.47
f202f812,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,30,84.13
5ac4565a,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,40,121.11
1ad0a36a,ZoneA,ZoneD,Afternoon,Medium,Foggy,5,50,129.85
55885018,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,2,6.0
1d3c944d,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,10,27.54
2b5e5ff0,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,20,57.06
582e1521,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,30,95.49
bd828c48,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,40,108.86
d07e9994,ZoneA,ZoneD,Afternoon,Medium,Foggy,10,50,150.91
8ffc6c95,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,2,6.63
5bc0eea8,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,10,29.77
a44d688a,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,20,58.21
c54e640b,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,30,83.7
f03798ff,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,40,110.53
b082f7a5,ZoneA,ZoneD,Afternoon,Medium,Foggy,15,50,138.96
c48d853c,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,2,6.63
f1e1bec8,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,10,30.21
de81598c,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,20,64.54
3d3589b3,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,30,97.34
d034eb52,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,40,132.73
c9a06884,ZoneA,ZoneD,Afternoon,Medium,Foggy,20,50,132.43
a94e5304,ZoneA,ZoneD,Afternoon,High,Clear,1,2,5.05
c86015cb,ZoneA,ZoneD,Afternoon,High,Clear,1,10,26.52
9f9f56f5,ZoneA,ZoneD,Afternoon,High,Clear,1,20,49.43
612084e0,ZoneA,ZoneD,Afternoon,High,Clear,1,30,76.2
5babff86,ZoneA,ZoneD,Afternoon,High,Clear,1,40,86.84
e6f2a1e8,ZoneA,ZoneD,Afternoon,High,Clear,1,50,134.59
7f198605,ZoneA,ZoneD,Afternoon,High,Clear,5,2,5.24
2b8617f6,ZoneA,ZoneD,Afternoon,High,Clear,5,10,25.9
562fbf50,ZoneA,ZoneD,Afternoon,High,Clear,5,20,53.99
30432d5e,ZoneA,ZoneD,Afternoon,High,Clear,5,30,77.03
4d97ed35,ZoneA,ZoneD,Afternoon,High,Clear,5,40,127.96
a73596d9,ZoneA,ZoneD,Afternoon,High,Clear,5,50,143.44
f0acaa6e,ZoneA,ZoneD,Afternoon,High,Clear,10,2,5.52
561f4648,ZoneA,ZoneD,Afternoon,High,Clear,10,10,32.1
9798625a,ZoneA,ZoneD,Afternoon,High,Clear,10,20,58.58
9817c578,ZoneA,ZoneD,Afternoon,High,Clear,10,30,86.1
1e03d369,ZoneA,ZoneD,Afternoon,High,Clear,10,40,121.12
f62d980d,ZoneA,ZoneD,Afternoon,High,Clear,10,50,153.33
6127ac8c,ZoneA,ZoneD,Afternoon,High,Clear,15,2,6.17
e2267cb7,ZoneA,ZoneD,Afternoon,High,Clear,15,10,28.01
b146770e,ZoneA,ZoneD,Afternoon,High,Clear,15,20,58.84
53f83205,ZoneA,ZoneD,Afternoon,High,Clear,15,30,94.28
c3c4d2af,ZoneA,ZoneD,Afternoon,High,Clear,15,40,125.89
00d8e8e4,ZoneA,ZoneD,Afternoon,High,Clear,15,50,176.84
e5ce3950,ZoneA,ZoneD,Afternoon,High,Clear,20,2,6.42
f1e67a4a,ZoneA,ZoneD,Afternoon,High,Clear,20,10,29.25
f1a81768,ZoneA,ZoneD,Afternoon,High,Clear,20,20,54.76
1fb21b56,ZoneA,ZoneD,Afternoon,High,Clear,20,30,90.15
768c10db,ZoneA,ZoneD,Afternoon,High,Clear,20,40,127.85
73311f3c,ZoneA,ZoneD,Afternoon,High,Clear,20,50,177.83
75693868,ZoneA,ZoneD,Afternoon,High,Rainy,1,2,7.04
ccc13013,ZoneA,ZoneD,Afternoon,High,Rainy,1,10,31.66
aa36d55a,ZoneA,ZoneD,Afternoon,High,Rainy,1,20,63.35
99c54aaa,ZoneA,ZoneD,Afternoon,High,Rainy,1,30,95.33
b91480ce,ZoneA,ZoneD,Afternoon,High,Rainy,1,40,117.0
b4f5f69a,ZoneA,ZoneD,Afternoon,High,Rainy,1,50,164.71
08c33239,ZoneA,ZoneD,Afternoon,High,Rainy,5,2,6.73
79a17623,ZoneA,ZoneD,Afternoon,High,Rainy,5,10,36.79
c875f338,ZoneA,ZoneD,Afternoon,High,Rainy,5,20,63.08
ed8c911d,ZoneA,ZoneD,Afternoon,High,Rainy,5,30,104.43
91a51673,ZoneA,ZoneD,Afternoon,High,Rainy,5,40,129.53
1920e6af,ZoneA,ZoneD,Afternoon,High,Rainy,5,50,183.25
e30e36f8,ZoneA,ZoneD,Afternoon,High,Rainy,10,2,7.61
b982346a,ZoneA,ZoneD,Afternoon,High,Rainy,10,10,35.94
4b2ae8c0,ZoneA,ZoneD,Afternoon,High,Rainy,10,20,66.57
508e637b,ZoneA,ZoneD,Afternoon,High,Rainy,10,30,96.25
c944c85e,ZoneA,ZoneD,Afternoon,High,Rainy,10,40,110.83
db3ba440,ZoneA,ZoneD,Afternoon,High,Rainy,10,50,182.0
b34db2ab,ZoneA,ZoneD,Afternoon,High,Rainy,15,2,6.45
8b47aa1c,ZoneA,ZoneD,Afternoon,High,Rainy,15,10,33.31
467327ec,ZoneA,ZoneD,Afternoon,High,Rainy,15,20,71.76
bc31dae8,ZoneA,ZoneD,Afternoon,High,Rainy,15,30,118.67
59db68c7,ZoneA,ZoneD,Afternoon,High,Rainy,15,40,139.11
ef5232b8,ZoneA,ZoneD,Afternoon,High,Rainy,15,50,178.95
096eb1fa,ZoneA,ZoneD,Afternoon,High,Rainy,20,2,8.19
aed8ccb2,ZoneA,ZoneD,Afternoon,High,Rainy,20,10,33.56
36855ed8,ZoneA,ZoneD,Afternoon,High,Rainy,20,20,77.39
839f3e4b,ZoneA,ZoneD,Afternoon,High,Rainy,20,30,110.81
54a4cbd3,ZoneA,ZoneD,Afternoon,High,Rainy,20,40,141.61
be992299,ZoneA,ZoneD,Afternoon,High,Rainy,20,50,184.12
8e62dd64,ZoneA,ZoneD,Afternoon,High,Foggy,1,2,7.23
9e60a881,ZoneA,ZoneD,Afternoon,High,Foggy,1,10,32.65
d407207d,ZoneA,ZoneD,Afternoon,High,Foggy,1,20,66.84
268431c1,ZoneA,ZoneD,Afternoon,High,Foggy,1,30,87.89
fe13ec20,ZoneA,ZoneD,Afternoon,High,Foggy,1,40,141.21
ec79de70,ZoneA,ZoneD,Afternoon,High,Foggy,1,50,189.34
801d2f34,ZoneA,ZoneD,Afternoon,High,Foggy,5,2,6.74
6725a003,ZoneA,ZoneD,Afternoon,High,Foggy,5,10,34.26
ff35610e,ZoneA,ZoneD,Afternoon,High,Foggy,5,20,73.69
72e3fcae,ZoneA,ZoneD,Afternoon,High,Foggy,5,30,107.02
fdb3ba03,ZoneA,ZoneD,Afternoon,High,Foggy,5,40,143.42
ef820a96,ZoneA,ZoneD,Afternoon,High,Foggy,5,50,173.95
5f9fdc49,ZoneA,ZoneD,Afternoon,High,Foggy,10,2,7.1
e8b6d2eb,ZoneA,ZoneD,Afternoon,High,Foggy,10,10,40.27
5e9eae80,ZoneA,ZoneD,Afternoon,High,Foggy,10,20,77.85
1b42265c,ZoneA,ZoneD,Afternoon,High,Foggy,10,30,111.28
583d35b4,ZoneA,ZoneD,Afternoon,High,Foggy,10,40,147.75
9fc79acf,ZoneA,ZoneD,Afternoon,High,Foggy,10,50,189.02
fd3cdb2a,ZoneA,ZoneD,Afternoon,High,Foggy,15,2,8.52
36523c6c,ZoneA,ZoneD,Afternoon,High,Foggy,15,10,39.45
9fb76af2,ZoneA,ZoneD,Afternoon,High,Foggy,15,20,79.37
e3d1ca03,ZoneA,ZoneD,Afternoon,High,Foggy,15,30,110.39
43b23e53,ZoneA,ZoneD,Afternoon,High,Foggy,15,40,148.03
ceb85a0b,ZoneA,ZoneD,Afternoon,High,Foggy,15,50,203.64
117bd971,ZoneA,ZoneD,Afternoon,High,Foggy,20,2,7.79
92cd8904,ZoneA,ZoneD,Afternoon,High,Foggy,20,10,37.22
8daefb58,ZoneA,ZoneD,Afternoon,High,Foggy,20,20,79.83
642ca780,ZoneA,ZoneD,Afternoon,High,Foggy,20,30,140.45
95caa283,ZoneA,ZoneD,Afternoon,High,Foggy,20,40,168.95
13d89f2c,ZoneA,ZoneD,Afternoon,High,Foggy,20,50,202.16
43791d19,ZoneA,ZoneD,Evening,Low,Clear,1,2,3.67
5cf010af,ZoneA,ZoneD,Evening,Low,Clear,1,10,19.83
38e73b66,ZoneA,ZoneD,Evening,Low,Clear,1,20,36.45
228d1ac7,ZoneA,ZoneD,Evening,Low,Clear,1,30,58.15
f226b7d9,ZoneA,ZoneD,Evening,Low,Clear,1,40,74.93
94916070,ZoneA,ZoneD,Evening,Low,Clear,1,50,91.88
77e80870,ZoneA,ZoneD,Evening,Low,Clear,5,2,3.96
